Symbol,Name,결산월,회계년,주기,총자산회전율(회),매출채권회전율,매출액(천원),매출채권(천원),재고자산회전율,매출액(천원),재고자산(천원),총부채회전율(회),총자본회전율(회),자본금회전율(회),총자산(천원),매출원가(천원)
A115480,씨유메디칼,12,2017,Annual,0.86,,"55,088,654","12,615,657",,"55,088,654","11,213,725",2.71,1.27,7.35,"61,956,029","45,578,451"
A115480,씨유메디칼,12,2018,Annual,0.95,,"68,753,333","13,739,534",,"68,753,333","11,280,736",2.53,1.53,8.74,"82,091,647","58,325,786"
A115480,씨유메디칼,12,2019,Annual,0.28,,"24,364,533","12,747,263",,"24,364,533","10,767,705",0.60,0.51,2.85,"94,436,187","14,969,641"
A115480,씨유메디칼,12,2020,Annual,0.28,,"23,332,013","4,941,020",,"23,332,013","4,723,904",0.61,0.53,2.08,"69,995,414","16,266,475"
A115480,씨유메디칼,12,2021,Annual,0.43,,"29,836,944","4,584,249",,"29,836,944","4,802,786",1.17,0.69,1.67,"67,693,459","16,136,926"
A115480,씨유메디칼,12,2022,Annual,0.57,,"42,435,674","5,226,208",,"42,435,674","8,121,007",1.79,0.84,1.87,"80,729,814","23,487,759"
A439250,삼성스팩7호,12,2011,Annual,,,,,,,,,,,,
A439250,삼성스팩7호,12,2012,Annual,,,,,,,,,,,,
A439250,삼성스팩7호,12,2013,Annual,,,,,,,,,,,,
A439250,삼성스팩7호,12,2014,Annual,,,,,,,,,,,,
A439250,삼성스팩7호,12,2015,Annual,,,,,,,,,,,,
A439250,삼성스팩7호,12,2016,Annual,,,,,,,,,,,,
A439250,삼성스팩7호,12,2017,Annual,,,,,,,,,,,,
A439250,삼성스팩7호,12,2018,Annual,,,,,,,,,,,,
A439250,삼성스팩7호,12,2019,Annual,,,,,,,,,,,,
A439250,삼성스팩7호,12,2020,Annual,,,,,,,,,,,,
A439250,삼성스팩7호,12,2021,Annual,,,,,,,,,,,,
A439250,삼성스팩7호,12,2022,Annual,,,0,,,0,,,,,"35,736,659",0
A380540,옵티코어,12,2011,Annual,,,,,,,,,,,,
A380540,옵티코어,12,2012,Annual,,,,,,,,,,,,
A380540,옵티코어,12,2013,Annual,,,,,,,,,,,,
A380540,옵티코어,12,2014,Annual,,,,,,,,,,,,
A380540,옵티코어,12,2015,Annual,,,,,,,,,,,,
A380540,옵티코어,12,2016,Annual,,,,,,,,,,,,
A380540,옵티코어,12,2017,Annual,,,,,,,,,,,,
A380540,옵티코어,12,2018,Annual,,,,,,,,,,,,
A380540,옵티코어,12,2019,Annual,,,,,,,,,,,,
A380540,옵티코어,12,2020,Annual,,,,,,,,,,,,
A380540,옵티코어,12,2021,Annual,,,"33,352,513","7,660,504",,"33,352,513","7,205,675",,,,"27,165,801","23,977,824"
A380540,옵티코어,12,2022,Annual,0.76,,"24,198,585","4,861,820",,"24,198,585","8,830,287",1.31,1.83,16.72,"36,266,948","21,286,162"
A083640,인콘,12,2011,Annual,0.78,,"26,413,404","5,251,003",,"26,413,404","4,521,343",2.61,1.12,10.36,"35,443,095","18,702,991"
A083640,인콘,12,2012,Annual,1.03,,"35,988,407","5,931,690",,"35,988,407","4,918,752",3.84,1.41,12.52,"34,496,647","26,360,206"
A083640,인콘,12,2013,Annual,1.11,,"41,846,141","7,934,254",,"41,846,141","4,631,936",4.87,1.44,13.09,"40,921,572","28,152,481"
A083640,인콘,12,2014,Annual,0.89,,"38,599,028","6,647,105",,"38,599,028","3,792,770",4.52,1.11,12.07,"45,895,060","27,940,778"
A083640,인콘,12,2015,Annual,0.71,,"36,066,307","7,037,806",,"36,066,307","3,683,712",4.80,0.83,11.28,"55,628,473","26,756,302"
A083640,인콘,12,2016,Annual,0.67,,"36,120,175","4,806,409",,"36,120,175","2,982,705",6.02,0.76,11.30,"51,578,092","27,849,655"
A083640,인콘,12,2017,Annual,0.72,,"44,012,144","4,952,995",,"44,012,144","2,224,166",3.34,0.92,5.56,"70,051,557","34,529,179"
A083640,인콘,12,2018,Annual,0.49,,"41,015,478","4,971,365",,"41,015,478","1,912,449",1.20,0.83,3.16,"96,628,982","33,549,292"
A083640,인콘,12,2019,Annual,0.32,,"30,752,375","3,992,847",,"30,752,375","1,173,462",0.80,0.53,2.11,"96,263,601","25,156,533"
A083640,인콘,12,2020,Annual,0.46,,"50,521,118","8,009,646",,"50,521,118","1,486,215",1.76,0.63,2.72,"121,043,427","40,555,886"
A083640,인콘,12,2021,Annual,0.48,,"56,485,579","6,393,109",,"56,485,579","1,382,368",2.29,0.61,2.59,"112,910,093","48,812,041"
A083640,인콘,12,2022,Annual,0.46,,"55,309,108","4,659,051",,"55,309,108","903,838",2.53,0.56,2.15,"128,279,554","47,151,597"
A192390,윈하이텍,12,2011,Annual,,,"15,033,820","9,245,655",,"15,033,820","5,641,557",,,,"39,079,301","13,352,892"
A192390,윈하이텍,12,2012,Annual,N/A(IFRS),,"44,878,639","10,600,743",,"44,878,639","5,877,065",N/A(IFRS),N/A(IFRS),N/A(IFRS),"40,119,138","37,365,781"
A192390,윈하이텍,12,2013,Annual,1.39,,"57,400,926","7,653,074",,"57,400,926","5,341,484",2.64,2.95,117.84,"42,294,957","44,166,063"
A192390,윈하이텍,12,2014,Annual,1.22,,"58,201,947","13,239,599",,"58,201,947","4,838,658",4.07,1.75,30.74,"52,811,676","44,658,491"
A192390,윈하이텍,12,2015,Annual,1.04,,"58,328,848","9,232,474",,"58,328,848","5,819,779",5.94,1.26,14.17,"59,149,843","44,713,458"
A192390,윈하이텍,12,2016,Annual,1.09,,"64,581,333","12,246,081",,"64,581,333","5,709,932",6.16,1.33,13.10,"58,881,374","55,707,785"
A192390,윈하이텍,12,2017,Annual,0.85,,"68,571,220","17,569,527",,"68,571,220","7,759,026",2.23,1.37,13.90,"102,766,060","57,745,542"
A192390,윈하이텍,12,2018,Annual,0.84,,"95,230,103","40,108,049",,"95,230,103","11,581,115",1.61,1.75,19.31,"124,942,058","77,948,175"
A192390,윈하이텍,12,2019,Annual,0.72,,"83,876,795","10,262,906",,"83,876,795","11,252,223",1.37,1.53,16.35,"107,129,982","77,940,601"
A192390,윈하이텍,12,2020,Annual,0.72,,"72,822,142","9,424,338",,"72,822,142","8,456,526",1.51,1.39,13.67,"94,087,030","67,781,831"
A192390,윈하이텍,12,2021,Annual,0.90,,"94,497,839","17,417,085",,"94,497,839","20,764,463",1.86,1.74,17.73,"116,089,755","84,493,347"
A192390,윈하이텍,12,2022,Annual,0.97,,"116,775,847","19,799,568",,"116,775,847","11,675,906",1.93,1.97,21.92,"123,560,951","96,922,593"
A317240,TS트릴리온,12,2011,Annual,,,,,,,,,,,,
A317240,TS트릴리온,12,2012,Annual,,,,,,,,,,,,
A317240,TS트릴리온,12,2013,Annual,,,,,,,,,,,,
A317240,TS트릴리온,12,2014,Annual,,,"5,134,461","281,817",,"5,134,461","176,617",,,,"923,266","3,593,568"
A317240,TS트릴리온,12,2015,Annual,5.94,,"9,150,666","1,541,704",,"9,150,666","360,898",7.85,24.40,183.01,"2,159,374","5,942,899"
A317240,TS트릴리온,12,2016,Annual,7.40,,"20,631,433","1,717,628",,"20,631,433","858,662",10.77,23.68,412.63,"3,414,376","12,095,116"
A317240,TS트릴리온,12,2017,Annual,N/A(IFRS),,"55,896,683","4,274,238",,"55,896,683","1,681,475",N/A(IFRS),N/A(IFRS),N/A(IFRS),"9,272,579","21,121,439"
A317240,TS트릴리온,12,2018,Annual,3.92,,"73,802,991","3,664,994",,"73,802,991","2,425,754",6.48,9.90,26.35,"28,398,553","26,425,011"
A317240,TS트릴리온,12,2019,Annual,2.30,,"69,311,667","3,457,763",,"69,311,667","3,684,563",3.58,6.44,16.56,"31,844,849","25,908,336"
A317240,TS트릴리온,12,2020,Annual,1.67,,"60,652,758","3,466,710",,"60,652,758","7,054,168",2.97,3.83,12.57,"40,681,002","23,913,069"
A317240,TS트릴리온,12,2021,Annual,0.91,,"47,232,888","3,805,756",,"47,232,888","7,400,596",1.34,2.84,6.60,"62,950,760","21,385,728"
A317240,TS트릴리온,12,2022,Annual,0.92,,"60,048,029","3,632,934",,"60,048,029","7,075,518",1.19,4.05,6.42,"67,340,671","33,300,658"
A196490,디에이테크놀로지,12,2011,Annual,1.81,,"22,847,411","5,655,523",,"22,847,411","169,266",2.75,5.33,25.93,"14,469,414","18,922,544"
A196490,디에이테크놀로지,12,2012,Annual,N/A(IFRS),,"20,024,402","5,351,764",,"20,024,402","461,351",N/A(IFRS),N/A(IFRS),N/A(IFRS),"17,736,698","16,378,008"
A196490,디에이테크놀로지,12,2013,Annual,1.44,,"28,862,676","10,604,978",,"28,862,676","861,897",2.46,3.46,32.76,"22,395,953","24,184,743"
A196490,디에이테크놀로지,12,2014,Annual,1.42,,"40,275,056","8,387,953",,"40,275,056","393,232",4.07,2.17,20.64,"34,498,114","32,593,447"
A196490,디에이테크놀로지,12,2015,Annual,1.48,,"60,039,421","15,143,158",,"60,039,421","1,108,814",5.11,2.08,19.87,"46,714,476","53,546,228"
A196490,디에이테크놀로지,12,2016,Annual,1.24,,"74,682,634","30,431,432",,"74,682,634","1,209,946",2.72,2.28,24.71,"73,635,301","66,637,081"
A196490,디에이테크놀로지,12,2017,Annual,1.21,,"100,382,714","42,384,816",,"100,382,714","3,587,043",2.30,2.56,31.75,"91,963,115","89,700,695"
A196490,디에이테크놀로지,12,2018,Annual,0.73,,"91,110,422","16,373,355",,"91,110,422","3,978,560",1.41,1.52,6.18,"157,721,399","79,961,491"
A196490,디에이테크놀로지,12,2019,Annual,0.76,,"107,549,535","14,823,009",,"107,549,535","2,747,756",1.55,1.51,3.92,"123,800,679","93,407,993"
A196490,디에이테크놀로지,12,2020,Annual,0.28,,"33,373,145","8,798,535",,"33,373,145","4,074,164",0.84,0.41,0.77,"118,517,926","37,754,326"
A196490,디에이테크놀로지,12,2021,Annual,0.33,,"42,867,089","9,493,043",,"42,867,089","7,579,908",1.17,0.45,0.73,"143,288,567","43,192,690"
A196490,디에이테크놀로지,12,2022,Annual,0.37,,"50,929,276","9,525,438",,"50,929,276","11,470,334",0.98,0.60,0.80,"130,244,675","57,067,792"
A076610,해성옵틱스,12,2011,Annual,N/A(IFRS),,"29,811,866","10,683,201",,"29,811,866","2,750,047",N/A(IFRS),N/A(IFRS),N/A(IFRS),"46,823,667","24,962,078"
A076610,해성옵틱스,12,2012,Annual,1.02,,"63,893,313","12,604,555",,"63,893,313","2,140,180",1.30,4.78,19.51,"78,244,118","49,420,819"
A076610,해성옵틱스,12,2013,Annual,1.78,,"182,847,179","8,516,424",,"182,847,179","9,038,419",2.87,4.69,31.91,"126,983,388","159,290,858"
A076610,해성옵틱스,12,2014,Annual,1.39,,"190,403,634","22,340,830",,"190,403,634","17,550,554",2.59,2.97,23.04,"147,916,016","179,111,440"
A076610,해성옵틱스,12,2015,Annual,1.76,,"281,510,129","31,576,502",,"281,510,129","16,910,452",3.18,3.96,33.76,"171,367,702","265,675,650"
A076610,해성옵틱스,12,2016,Annual,1.95,,"361,369,170","54,155,260",,"361,369,170","26,553,392",3.33,4.69,43.34,"200,121,835","349,517,298"
A076610,해성옵틱스,12,2017,Annual,1.43,,"267,168,504","37,690,959",,"267,168,504","11,593,165",2.38,3.60,32.04,"173,035,577","255,767,154"
A076610,해성옵틱스,12,2018,Annual,0.58,,"90,510,694","61,679,263",,"90,510,694","361,092",0.98,1.43,10.86,"138,056,562","79,578,446"
A076610,해성옵틱스,12,2019,Annual,0.66,,"88,424,371","65,546,426",,"88,424,371","869,087",1.24,1.43,7.42,"128,016,994","72,064,905"
A076610,해성옵틱스,12,2020,Annual,0.39,,"41,299,278","13,122,622",,"41,299,278","203,390",0.77,0.77,2.62,"85,910,660","33,868,158"
A076610,해성옵틱스,12,2021,Annual,0.19,,"16,341,070","24,331,364",,"16,341,070","21,569",0.42,0.33,0.45,"90,116,250","12,493,387"
A076610,해성옵틱스,12,2022,Annual,0.29,,"23,106,950","15,349,196",,"23,106,950","53,281",1.00,0.40,0.39,"71,377,577","18,511,559"
A035460,기산텔레콤,12,2011,Annual,0.57,,"36,332,290","9,504,067",,"36,332,290","10,909,684",1.32,0.99,5.07,"59,416,681","32,001,840"
A035460,기산텔레콤,12,2012,Annual,0.93,,"49,240,507","7,202,101",,"49,240,507","5,331,514",2.49,1.48,6.87,"46,588,431","37,554,587"
A035460,기산텔레콤,12,2013,Annual,0.93,,"48,367,030","18,190,144",,"48,367,030","5,894,529",2.86,1.38,6.75,"57,254,925","38,007,753"
A035460,기산텔레콤,12,2014,Annual,0.75,,"41,612,762","13,473,931",,"41,612,762","5,456,977",2.13,1.15,5.80,"54,284,156","32,145,798"
A035460,기산텔레콤,12,2015,Annual,0.85,,"45,712,905","10,691,440",,"45,712,905","4,919,930",2.77,1.22,6.36,"53,901,387","37,323,138"
A035460,기산텔레콤,12,2016,Annual,0.49,,"24,679,656","6,986,881",,"24,679,656","4,378,274",1.98,0.65,3.41,"47,117,435","19,409,331"
A035460,기산텔레콤,12,2017,Annual,0.65,,"29,568,090","864,952",,"29,568,090","7,924,502",3.14,0.81,4.06,"44,554,117","23,459,863"
A035460,기산텔레콤,12,2018,Annual,0.63,,"24,864,346","2,412,416",,"24,864,346","3,963,378",3.53,0.77,3.41,"34,219,394","21,027,572"
A035460,기산텔레콤,12,2019,Annual,0.82,,"30,545,683","936,740",,"30,545,683","3,162,634",4.49,1.01,4.19,"40,025,881","22,815,941"
A035460,기산텔레콤,12,2020,Annual,0.65,,"26,787,022","7,040,808",,"26,787,022","2,086,886",2.48,0.87,3.68,"42,845,627","22,232,642"
A035460,기산텔레콤,12,2021,Annual,0.46,,"18,129,277","3,294,537",,"18,129,277","1,469,307",1.64,0.63,2.49,"36,649,803","15,533,176"
A035460,기산텔레콤,12,2022,Annual,0.63,,"24,016,007","3,738,467",,"24,016,007","3,650,542",2.59,0.84,3.29,"39,067,905","18,197,102"
A017000,신원종합개발,12,2011,Annual,0.79,,"84,460,389","15,971,876",,"84,460,389","16,036,404",1.41,1.80,1.59,"82,686,081","76,308,266"
A017000,신원종합개발,12,2012,Annual,0.69,,"57,892,381","10,466,977",,"57,892,381","32,628,764",1.46,1.30,1.09,"85,500,453","51,411,700"
A017000,신원종합개발,12,2013,Annual,0.64,,"61,474,307","17,059,350",,"61,474,307","34,215,247",1.28,1.29,1.16,"105,875,554","54,380,936"
A017000,신원종합개발,12,2014,Annual,0.84,,"85,434,310","25,553,445",,"85,434,310","18,049,173",1.64,1.72,1.61,"97,365,452","79,819,984"
A017000,신원종합개발,12,2015,Annual,0.53,,"52,054,273","12,556,706",,"52,054,273","39,443,066",1.05,1.08,0.98,"98,045,129","47,761,135"
A017000,신원종합개발,12,2016,Annual,1.20,,"115,841,689","33,787,665",,"115,841,689","24,949,719",2.41,2.40,2.19,"94,673,438","100,911,625"
A017000,신원종합개발,12,2017,Annual,1.57,,"193,110,778","51,385,537",,"193,110,778","47,020,793",2.91,3.41,3.64,"151,539,493","174,264,885"
A017000,신원종합개발,12,2018,Annual,1.30,,"217,373,892","71,731,636",,"217,373,892","46,812,303",2.25,3.10,4.10,"182,061,422","195,808,572"
A017000,신원종합개발,12,2019,Annual,1.37,,"256,456,728","43,231,805",,"256,456,728","31,052,898",2.43,3.16,4.84,"191,574,781","236,408,805"
A017000,신원종합개발,12,2020,Annual,0.68,,"123,807,110","33,523,981",,"123,807,110","23,814,700",1.21,1.54,2.34,"173,860,625","114,046,409"
A017000,신원종합개발,12,2021,Annual,0.74,,"139,060,809","32,166,139",,"139,060,809","50,060,164",1.33,1.70,2.44,"199,471,369","125,308,539"
A017000,신원종합개발,12,2022,Annual,0.88,,"188,210,172","32,743,589",,"188,210,172","50,510,056",1.54,2.06,3.09,"227,136,915","176,796,865"
A038340,MIT,12,2011,Annual,0.86,,"31,530,625","2,157,693",,"31,530,625","2,851,323",1.23,2.81,6.59,"32,798,093","23,317,478"
A038340,MIT,12,2012,Annual,0.94,,"31,913,676","2,419,861",,"31,913,676","2,026,420",1.26,3.78,6.47,"34,875,092","30,392,291"
A038340,MIT,12,2013,Annual,4.25,,"116,388,849","1,476,798",,"116,388,849","980,480",5.91,15.07,20.52,"19,949,168","114,930,686"
A038340,MIT,12,2014,Annual,1.15,,"22,104,008","1,670,916",,"22,104,008","830,478",2.25,2.36,1.71,"18,441,576","21,252,947"
A038340,MIT,12,2015,Annual,0.25,,"5,027,968","2,549,576",,"5,027,968","1,454,315",1.08,0.32,0.24,"21,972,686","4,348,324"
A038340,MIT,12,2016,Annual,0.65,,"16,668,766","2,113,051",,"16,668,766","832,285",1.80,1.03,0.67,"29,086,812","9,720,535"
A038340,MIT,12,2017,Annual,0.69,,"15,909,320","1,880,494",,"15,909,320","757,516",1.15,1.69,0.97,"17,333,861","9,212,918"
A038340,MIT,12,2018,Annual,0.95,,"16,563,714","1,859,133",,"16,563,714","794,129",1.61,2.34,2.64,"17,456,552","8,768,227"
A038340,MIT,12,2019,Annual,0.48,,"15,373,313","4,554,889",,"15,373,313","5,906,079",1.23,0.77,1.32,"47,244,301","10,351,334"
A038340,MIT,12,2020,Annual,0.18,,"7,214,158","1,052,961",,"7,214,158","1,547,229",0.35,0.38,0.41,"32,018,829","5,411,066"
A038340,MIT,12,2021,Annual,0.14,,"3,433,742","664,620",,"3,433,742","1,067,243",0.17,0.88,0.27,"17,010,714","3,119,813"
A038340,MIT,12,2022,Annual,0.19,,"3,219,429","603,682",,"3,219,429","1,157,331",0.22,1.52,0.51,"16,462,573","2,956,222"
A148250,알엔투테크놀로지,12,2011,Annual,0.64,,"6,319,452","1,308,553",,"6,319,452","2,010,385",1.48,1.14,5.30,"10,602,286","3,938,804"
A148250,알엔투테크놀로지,12,2012,Annual,0.53,,"6,003,237","1,391,677",,"6,003,237","1,847,540",1.28,0.91,5.03,"11,976,046","3,312,075"
A148250,알엔투테크놀로지,12,2013,Annual,0.62,,"9,065,996","1,078,729",,"9,065,996","1,682,090",1.71,0.96,7.10,"17,417,936","4,654,103"
A148250,알엔투테크놀로지,12,2014,Annual,N/A(IFRS),,"10,058,274","1,810,018",,"10,058,274","1,449,618",N/A(IFRS),N/A(IFRS),N/A(IFRS),"18,912,840","4,523,887"
A148250,알엔투테크놀로지,12,2015,Annual,0.50,,"10,255,885","1,976,582",,"10,255,885","1,626,195",1.52,0.75,5.12,"21,886,559","4,473,193"
A148250,알엔투테크놀로지,12,2016,Annual,0.49,,"12,040,103","2,616,301",,"12,040,103","1,573,615",2.03,0.65,4.03,"27,140,499","6,665,032"
A148250,알엔투테크놀로지,12,2017,Annual,0.46,,"14,390,958","2,579,176",,"14,390,958","2,869,081",1.43,0.68,4.55,"35,450,020","9,042,292"
A148250,알엔투테크놀로지,12,2018,Annual,0.47,,"17,281,800","1,935,159",,"17,281,800","2,968,024",1.12,0.79,5.46,"38,868,023","9,413,424"
A148250,알엔투테크놀로지,12,2019,Annual,0.47,,"20,964,927","2,900,301",,"20,964,927","4,377,635",1.18,0.78,6.27,"50,518,526","9,875,256"
A148250,알엔투테크놀로지,12,2020,Annual,0.45,,"23,849,146","3,801,621",,"23,849,146","6,264,681",1.24,0.70,6.69,"55,696,659","10,794,014"
A148250,알엔투테크놀로지,12,2021,Annual,0.38,,"25,214,601","2,764,644",,"25,214,601","6,913,946",1.01,0.62,6.79,"75,734,157","14,139,495"
A148250,알엔투테크놀로지,12,2022,Annual,0.34,,"23,250,815","3,078,190",,"23,250,815","6,655,775",0.96,0.52,6.08,"61,786,326","11,088,673"
A291810,핀텔,12,2011,Annual,,,,,,,,,,,,
A291810,핀텔,12,2012,Annual,,,,,,,,,,,,
A291810,핀텔,12,2013,Annual,,,,,,,,,,,,
A291810,핀텔,12,2014,Annual,,,,,,,,,,,,
A291810,핀텔,12,2015,Annual,,,,,,,,,,,,
A291810,핀텔,12,2016,Annual,,,,,,,,,,,,
A291810,핀텔,12,2017,Annual,,,,,,,,,,,,
A291810,핀텔,12,2018,Annual,,,,,,,,,,,,
A291810,핀텔,12,2019,Annual,,,"2,596,328","189,371",,"2,596,328",0,,,,"2,910,103","1,679,366"
A291810,핀텔,12,2020,Annual,1.82,,"4,886,319","133,212",,"4,886,319",0,2.01,19.96,7.65,"2,445,935","3,495,539"
A291810,핀텔,12,2021,Annual,1.28,,"8,209,143","714,997",,"8,209,143","145,053",2.13,3.20,3.57,"10,386,345","6,357,805"
A291810,핀텔,12,2022,Annual,0.47,,"8,765,256","572,594",,"8,765,256","2,771,618",1.46,0.69,1.87,"27,092,329","7,691,237"
A333050,모코엠시스,12,2011,Annual,,,,,,,,,,,,
A333050,모코엠시스,12,2012,Annual,,,,,,,,,,,,
A333050,모코엠시스,12,2013,Annual,,,,,,,,,,,,
A333050,모코엠시스,12,2014,Annual,,,,,,,,,,,,
A333050,모코엠시스,12,2015,Annual,,,"17,770,686","6,336,526",,"17,770,686","1,121,081",,,,"13,690,170","14,888,383"
A333050,모코엠시스,12,2016,Annual,1.60,,"22,246,879","5,699,196",,"22,246,879","2,075,232",3.12,3.30,44.49,"14,064,658","18,813,268"
A333050,모코엠시스,12,2017,Annual,2.08,,"27,118,321","4,825,329",,"27,118,321","942,623",4.58,3.82,54.24,"11,995,282","23,104,035"
A333050,모코엠시스,12,2018,Annual,1.89,,"24,992,063","4,742,744",,"24,992,063","2,241,425",4.22,3.43,49.98,"14,407,436","21,390,563"
A333050,모코엠시스,12,2019,Annual,2.01,,"33,055,440","7,059,532",,"33,055,440","1,355,075",3.67,4.47,66.11,"18,428,641","28,597,255"
A333050,모코엠시스,12,2020,Annual,N/A(IFRS),,"24,488,982","3,015,725",,"24,488,982","1,509,995",N/A(IFRS),N/A(IFRS),N/A(IFRS),"14,470,508","19,280,926"
A333050,모코엠시스,12,2021,Annual,1.78,,"26,304,385","2,821,285",,"26,304,385","1,092,186",3.24,3.94,58.45,"15,150,884","18,936,678"
A333050,모코엠시스,12,2022,Annual,1.10,,"23,206,668","3,447,829",,"23,206,668","1,633,930",3.07,1.72,17.47,"27,010,424","16,393,955"
A086060,진바이오텍,12,2011,Annual,0.70,,"18,693,491","3,515,878",,"18,693,491","1,581,764",2.72,0.93,6.10,"32,036,251","14,917,471"
A086060,진바이오텍,12,2012,Annual,0.88,,"27,858,182","4,092,790",,"27,858,182","2,071,287",2.58,1.33,9.09,"31,467,345","23,479,804"
A086060,진바이오텍,12,2013,Annual,0.76,,"23,854,139","4,830,776",,"23,854,139","1,814,421",2.44,1.11,7.38,"30,905,158","19,619,229"
A086060,진바이오텍,12,2014,Annual,0.70,,"21,037,328","4,292,191",,"21,037,328","1,972,514",2.85,0.93,6.09,"28,976,305","16,949,320"
A086060,진바이오텍,12,2015,Annual,0.74,,"21,282,663","4,754,040",,"21,282,663","1,427,611",5.00,0.86,5.54,"28,789,903","16,271,770"
A086060,진바이오텍,12,2016,Annual,0.64,,"21,863,964","4,178,416",,"21,863,964","1,627,400",6.59,0.71,5.16,"39,044,261","16,322,222"
A086060,진바이오텍,12,2017,Annual,0.52,,"20,027,071","3,382,905",,"20,027,071","1,610,454",6.18,0.57,4.65,"38,091,753","14,722,996"
A086060,진바이오텍,12,2018,Annual,0.55,,"22,174,184","3,650,618",,"22,174,184","2,768,039",7.08,0.60,5.15,"42,313,954","16,576,838"
A086060,진바이오텍,12,2019,Annual,0.57,,"23,269,009","3,384,380",,"23,269,009","3,314,248",5.97,0.63,5.40,"39,577,106","18,880,504"
A086060,진바이오텍,12,2020,Annual,0.62,,"24,687,789","2,803,136",,"24,687,789","4,854,374",5.06,0.71,5.73,"39,987,525","20,612,128"
A086060,진바이오텍,12,2021,Annual,0.74,,"29,964,736","5,428,417",,"29,964,736","6,135,321",4.94,0.87,6.96,"40,699,227","26,615,489"
A086060,진바이오텍,12,2022,Annual,1.02,,"41,835,803","7,194,372",,"41,835,803","8,387,793",6.13,1.22,9.72,"41,530,847","38,061,433"
A123010,아이윈플러스,12,2011,Annual,0.66,,"20,302,537","2,446,122",,"20,302,537","2,629,220",0.94,2.27,9.28,"30,147,565","21,227,030"
A123010,아이윈플러스,12,2012,Annual,0.93,,"27,007,339","4,745,809",,"27,007,339","2,724,559",1.08,6.68,12.35,"28,011,684","25,557,196"
A123010,아이윈플러스,12,2013,Annual,0.98,,"25,659,819","3,767,040",,"25,659,819","2,401,873",1.10,9.17,11.73,"24,351,782","23,398,145"
A123010,아이윈플러스,12,2014,Annual,N/A(IFRS),,"33,893,331","4,371,681",,"33,893,331","2,592,462",N/A(IFRS),N/A(IFRS),N/A(IFRS),"28,694,190","28,465,294"
A123010,아이윈플러스,12,2015,Annual,1.14,,"31,661,371","4,617,445",,"31,661,371","2,256,238",1.37,6.68,16.48,"26,919,690","29,554,705"
A123010,아이윈플러스,12,2016,Annual,1.05,,"28,780,467","3,403,247",,"28,780,467","1,965,487",1.59,3.05,12.42,"28,068,902","26,615,654"
A123010,아이윈플러스,12,2017,Annual,0.57,,"14,183,309","1,979,644",,"14,183,309","1,658,081",1.04,1.25,5.39,"21,820,800","15,283,804"
A123010,아이윈플러스,12,2018,Annual,0.47,,"9,236,824","1,097,225",,"9,236,824","1,167,109",0.80,1.12,3.42,"17,628,041","11,262,825"
A123010,아이윈플러스,12,2019,Annual,0.23,,"5,448,365","693,051",,"5,448,365","666,044",0.33,0.79,1.71,"28,829,937","8,651,093"
A123010,아이윈플러스,12,2020,Annual,0.23,,"8,052,983","904,268",,"8,052,983","935,514",0.43,0.49,1.83,"41,767,062","8,666,453"
A123010,아이윈플러스,12,2021,Annual,0.21,,"9,066,229","1,711,610",,"9,066,229","1,314,282",0.53,0.35,1.63,"44,631,483","8,732,307"
A123010,아이윈플러스,12,2022,Annual,0.19,,"12,009,259","1,395,744",,"12,009,259","2,066,824",0.57,0.29,1.10,"80,002,182","12,962,912"
A030350,드래곤플라이,12,2011,Annual,0.33,,"36,387,253","6,942,233",,"36,387,253","260,430",1.22,0.46,5.25,"118,074,660","2,220,805"
A030350,드래곤플라이,12,2012,Annual,0.27,,"33,543,646","5,076,386",,"33,543,646","927,276",0.77,0.42,4.78,"128,001,615","3,092,469"
A030350,드래곤플라이,12,2013,Annual,0.21,,"23,034,689","3,359,323",,"23,034,689",0,0.42,0.42,3.27,"90,869,736",0
A030350,드래곤플라이,12,2014,Annual,0.23,,"19,613,337","2,908,904",,"19,613,337",0,0.37,0.61,2.79,"78,936,061",0
A030350,드래곤플라이,12,2015,Annual,0.23,,"16,519,574","2,158,672",,"16,519,574",0,0.37,0.62,2.35,"62,828,108",0
A030350,드래곤플라이,12,2016,Annual,0.17,,"10,939,185","1,591,526",,"10,939,185",0,0.29,0.40,1.52,"67,297,051",0
A030350,드래곤플라이,12,2017,Annual,0.13,,"7,565,737","758,927",,"7,565,737",0,0.23,0.28,1.02,"50,306,246",0
A030350,드래곤플라이,12,2018,Annual,0.18,,"6,373,655","745,767",,"6,373,655",0,0.42,0.32,0.83,"19,895,923",0
A030350,드래곤플라이,12,2019,Annual,0.35,,"6,081,313","210,504",,"6,081,313",0,2.85,0.40,0.76,"15,028,635",0
A030350,드래곤플라이,12,2020,Annual,0.23,,"4,169,240","191,515",,"4,169,240",0,0.52,0.42,0.50,"20,622,374",0
A030350,드래곤플라이,12,2021,Annual,0.09,,"3,571,272","173,468",,"3,571,272",0,0.27,0.13,0.27,"61,303,458",0
A030350,드래곤플라이,12,2022,Annual,0.06,,"3,680,144","269,118",,"3,680,144",0,0.40,0.07,0.16,"62,639,893",0
A101400,엔시트론,12,2011,Annual,1.25,,"47,354,408","3,227,052",,"47,354,408","5,113,956",2.88,2.20,15.61,"43,068,871","33,642,301"
A101400,엔시트론,12,2012,Annual,1.12,,"49,043,031","1,592,667",,"49,043,031","6,214,869",2.76,1.88,11.67,"44,623,752","36,949,651"
